[s],CH1[V]
-1.2310E-02,2.395E-02
-1.2308E-02,2.395E-02
-1.2306E-02,2.395E-02
-1.2304E-02,2.355E-02
-1.2302E-02,2.355E-02
-1.2300E-02,2.395E-02
-1.2298E-02,2.395E-02
-1.2296E-02,2.395E-02
-1.2294E-02,2.395E-02
-1.2292E-02,2.395E-02
-1.2290E-02,2.355E-02
-1.2288E-02,2.395E-02
-1.2286E-02,2.355E-02
-1.2284E-02,2.395E-02
-1.2282E-02,2.355E-02
-1.2280E-02,2.355E-02
-1.2278E-02,2.355E-02
-1.2276E-02,2.395E-02
-1.2274E-02,2.355E-02
-1.2272E-02,2.355E-02
-1.2270E-02,2.355E-02
-1.2268E-02,2.355E-02
-1.2266E-02,2.395E-02
-1.2264E-02,2.355E-02
-1.2262E-02,2.355E-02
-1.2260E-02,2.355E-02
-1.2258E-02,2.355E-02
-1.2256E-02,2.355E-02
-1.2254E-02,2.355E-02
-1.2252E-02,2.355E-02
-1.2250E-02,2.355E-02
-1.2248E-02,2.395E-02
-1.2246E-02,2.315E-02
-1.2244E-02,2.355E-02
-1.2242E-02,2.355E-02
-1.2240E-02,2.355E-02
-1.2238E-02,2.355E-02
-1.2236E-02,2.355E-02
-1.2234E-02,2.355E-02
-1.2232E-02,2.355E-02
-1.2230E-02,2.355E-02
-1.2228E-02,2.395E-02
-1.2226E-02,2.395E-02
-1.2224E-02,2.355E-02
-1.2222E-02,2.355E-02
-1.2220E-02,2.355E-02
-1.2218E-02,2.355E-02
-1.2216E-02,2.355E-02
-1.2214E-02,2.355E-02
-1.2212E-02,2.355E-02
-1.2210E-02,2.355E-02
-1.2208E-02,2.395E-02
-1.2206E-02,2.395E-02
-1.2204E-02,2.355E-02
-1.2202E-02,2.315E-02
-1.2200E-02,2.355E-02
-1.2198E-02,2.315E-02
-1.2196E-02,2.395E-02
-1.2194E-02,2.355E-02
-1.2192E-02,2.395E-02
-1.2190E-02,2.355E-02
-1.2188E-02,2.355E-02
-1.2186E-02,2.355E-02
-1.2184E-02,2.355E-02
-1.2182E-02,2.355E-02
-1.2180E-02,2.355E-02
-1.2178E-02,2.395E-02
-1.2176E-02,2.355E-02
-1.2174E-02,2.355E-02
-1.2172E-02,2.355E-02
-1.2170E-02,2.355E-02
-1.2168E-02,2.355E-02
-1.2166E-02,2.355E-02
-1.2164E-02,2.355E-02
-1.2162E-02,2.355E-02
-1.2160E-02,2.395E-02
-1.2158E-02,2.395E-02
-1.2156E-02,2.355E-02
-1.2154E-02,2.355E-02
-1.2152E-02,2.355E-02
-1.2150E-02,2.355E-02
-1.2148E-02,2.395E-02
-1.2146E-02,2.355E-02
-1.2144E-02,2.355E-02
-1.2142E-02,2.355E-02
-1.2140E-02,2.355E-02
-1.2138E-02,2.395E-02
-1.2136E-02,2.315E-02
-1.2134E-02,2.355E-02
-1.2132E-02,2.395E-02
-1.2130E-02,2.355E-02
-1.2128E-02,2.355E-02
-1.2126E-02,2.355E-02
-1.2124E-02,2.355E-02
-1.2122E-02,2.355E-02
-1.2120E-02,2.395E-02
-1.2118E-02,2.355E-02
-1.2116E-02,2.355E-02
-1.2114E-02,2.355E-02
-1.2112E-02,2.355E-02
-1.2110E-02,2.355E-02
-1.2108E-02,2.355E-02
-1.2106E-02,2.355E-02
-1.2104E-02,2.355E-02
-1.2102E-02,2.315E-02
-1.2100E-02,2.355E-02
-1.2098E-02,2.355E-02
-1.2096E-02,2.355E-02
-1.2094E-02,2.395E-02
-1.2092E-02,2.395E-02
-1.2090E-02,2.395E-02
-1.2088E-02,2.355E-02
-1.2086E-02,2.355E-02
-1.2084E-02,2.395E-02
-1.2082E-02,2.355E-02
-1.2080E-02,2.355E-02
-1.2078E-02,2.355E-02
-1.2076E-02,2.355E-02
-1.2074E-02,2.395E-02
-1.2072E-02,2.395E-02
-1.2070E-02,2.355E-02
-1.2068E-02,2.355E-02
-1.2066E-02,2.355E-02
-1.2064E-02,2.395E-02
-1.2062E-02,2.355E-02
-1.2060E-02,2.355E-02
-1.2058E-02,2.355E-02
-1.2056E-02,2.355E-02
-1.2054E-02,2.355E-02
-1.2052E-02,2.355E-02
-1.2050E-02,2.355E-02
-1.2048E-02,2.355E-02
-1.2046E-02,2.395E-02
-1.2044E-02,2.395E-02
-1.2042E-02,2.355E-02
-1.2040E-02,2.355E-02
-1.2038E-02,2.355E-02
-1.2036E-02,2.355E-02
-1.2034E-02,2.355E-02
-1.2032E-02,2.355E-02
-1.2030E-02,2.355E-02
-1.2028E-02,2.395E-02
-1.2026E-02,2.355E-02
-1.2024E-02,2.355E-02
-1.2022E-02,2.355E-02
-1.2020E-02,2.355E-02
-1.2018E-02,2.355E-02
-1.2016E-02,2.355E-02
-1.2014E-02,2.355E-02
-1.2012E-02,2.395E-02
-1.2010E-02,2.355E-02
-1.2008E-02,2.355E-02
-1.2006E-02,2.355E-02
-1.2004E-02,2.395E-02
-1.2002E-02,2.355E-02
-1.2000E-02,2.395E-02
-1.1998E-02,2.395E-02
-1.1996E-02,2.355E-02
-1.1994E-02,2.315E-02
-1.1992E-02,2.355E-02
-1.1990E-02,2.395E-02
-1.1988E-02,2.355E-02
-1.1986E-02,2.395E-02
-1.1984E-02,2.395E-02
-1.1982E-02,2.395E-02
-1.1980E-02,2.355E-02
-1.1978E-02,2.395E-02
-1.1976E-02,2.355E-02
-1.1974E-02,2.355E-02
-1.1972E-02,2.355E-02
-1.1970E-02,2.355E-02
-1.1968E-02,2.355E-02
-1.1966E-02,2.315E-02
-1.1964E-02,2.355E-02
-1.1962E-02,2.355E-02
-1.1960E-02,2.395E-02
-1.1958E-02,2.395E-02
-1.1956E-02,2.355E-02
-1.1954E-02,2.355E-02
-1.1952E-02,2.355E-02
-1.1950E-02,2.395E-02
-1.1948E-02,2.355E-02
-1.1946E-02,2.395E-02
-1.1944E-02,2.355E-02
-1.1942E-02,2.355E-02
-1.1940E-02,2.355E-02
-1.1938E-02,2.395E-02
-1.1936E-02,2.355E-02
-1.1934E-02,2.355E-02
-1.1932E-02,2.355E-02
-1.1930E-02,2.355E-02
-1.1928E-02,2.355E-02
-1.1926E-02,2.395E-02
-1.1924E-02,2.395E-02
-1.1922E-02,2.355E-02
-1.1920E-02,2.355E-02
-1.1918E-02,2.355E-02
-1.1916E-02,2.355E-02
-1.1914E-02,2.395E-02
-1.1912E-02,2.395E-02
-1.1910E-02,2.355E-02
-1.1908E-02,2.395E-02
-1.1906E-02,2.355E-02
-1.1904E-02,2.395E-02
-1.1902E-02,2.355E-02
-1.1900E-02,2.395E-02
-1.1898E-02,2.355E-02
-1.1896E-02,2.355E-02
-1.1894E-02,2.395E-02
-1.1892E-02,2.355E-02
-1.1890E-02,2.355E-02
-1.1888E-02,2.355E-02
-1.1886E-02,2.355E-02
-1.1884E-02,2.395E-02
-1.1882E-02,2.355E-02
-1.1880E-02,2.355E-02
-1.1878E-02,2.395E-02
-1.1876E-02,2.355E-02
-1.1874E-02,2.395E-02
-1.1872E-02,2.355E-02
-1.1870E-02,2.355E-02
-1.1868E-02,2.395E-02
-1.1866E-02,2.355E-02
-1.1864E-02,2.355E-02
-1.1862E-02,2.355E-02
-1.1860E-02,2.355E-02
-1.1858E-02,2.355E-02
-1.1856E-02,2.355E-02
-1.1854E-02,2.395E-02
-1.1852E-02,2.355E-02
-1.1850E-02,2.355E-02
-1.1848E-02,2.355E-02
-1.1846E-02,2.355E-02
-1.1844E-02,2.395E-02
-1.1842E-02,2.355E-02
-1.1840E-02,2.355E-02
-1.1838E-02,2.395E-02
-1.1836E-02,2.355E-02
-1.1834E-02,2.355E-02
-1.1832E-02,2.395E-02
-1.1830E-02,2.355E-02
-1.1828E-02,2.395E-02
-1.1826E-02,2.395E-02
-1.1824E-02,2.355E-02
-1.1822E-02,2.355E-02
-1.1820E-02,2.395E-02
-1.1818E-02,2.395E-02
-1.1816E-02,2.355E-02
-1.1814E-02,2.355E-02
-1.1812E-02,2.395E-02
-1.1810E-02,2.355E-02
-1.1808E-02,2.355E-02
-1.1806E-02,2.355E-02
-1.1804E-02,2.395E-02
-1.1802E-02,2.355E-02
-1.1800E-02,2.355E-02
-1.1798E-02,2.395E-02
-1.1796E-02,2.355E-02
-1.1794E-02,2.355E-02
-1.1792E-02,2.395E-02
-1.1790E-02,2.395E-02
-1.1788E-02,2.395E-02
-1.1786E-02,2.355E-02
-1.1784E-02,2.355E-02
-1.1782E-02,2.355E-02
-1.1780E-02,2.395E-02
-1.1778E-02,2.355E-02
-1.1776E-02,2.355E-02
-1.1774E-02,2.355E-02
-1.1772E-02,2.355E-02
-1.1770E-02,2.395E-02
-1.1768E-02,2.395E-02
-1.1766E-02,2.395E-02
-1.1764E-02,2.355E-02
-1.1762E-02,2.395E-02
-1.1760E-02,2.355E-02
-1.1758E-02,2.355E-02
-1.1756E-02,2.395E-02
-1.1754E-02,2.355E-02
-1.1752E-02,2.355E-02
-1.1750E-02,2.355E-02
-1.1748E-02,2.315E-02
-1.1746E-02,2.395E-02
-1.1744E-02,2.355E-02
-1.1742E-02,2.395E-02
-1.1740E-02,2.355E-02
-1.1738E-02,2.355E-02
-1.1736E-02,2.395E-02
-1.1734E-02,2.355E-02
-1.1732E-02,2.355E-02
-1.1730E-02,2.355E-02
-1.1728E-02,2.355E-02
-1.1726E-02,2.355E-02
-1.1724E-02,2.355E-02
-1.1722E-02,2.395E-02
-1.1720E-02,2.395E-02
-1.1718E-02,2.355E-02
-1.1716E-02,2.355E-02
-1.1714E-02,2.355E-02
-1.1712E-02,2.355E-02
-1.1710E-02,2.355E-02
-1.1708E-02,2.355E-02
-1.1706E-02,2.395E-02
-1.1704E-02,2.395E-02
-1.1702E-02,2.355E-02
-1.1700E-02,2.355E-02
-1.1698E-02,2.395E-02
-1.1696E-02,2.355E-02
-1.1694E-02,2.355E-02
-1.1692E-02,2.355E-02
-1.1690E-02,2.395E-02
-1.1688E-02,2.395E-02
-1.1686E-02,2.395E-02
-1.1684E-02,2.355E-02
-1.1682E-02,2.355E-02
-1.1680E-02,2.355E-02
-1.1678E-02,2.355E-02
-1.1676E-02,2.355E-02
-1.1674E-02,2.355E-02
-1.1672E-02,2.395E-02
-1.1670E-02,2.355E-02
-1.1668E-02,2.355E-02
-1.1666E-02,2.355E-02
-1.1664E-02,2.395E-02
-1.1662E-02,2.355E-02
-1.1660E-02,2.395E-02
-1.1658E-02,2.355E-02
-1.1656E-02,2.355E-02
-1.1654E-02,2.355E-02
-1.1652E-02,2.355E-02
-1.1650E-02,2.355E-02
-1.1648E-02,2.395E-02
-1.1646E-02,2.355E-02
-1.1644E-02,2.355E-02
-1.1642E-02,2.355E-02
-1.1640E-02,2.355E-02
-1.1638E-02,2.355E-02
-1.1636E-02,2.395E-02
-1.1634E-02,2.355E-02
-1.1632E-02,2.355E-02
-1.1630E-02,2.355E-02
-1.1628E-02,2.355E-02
-1.1626E-02,2.355E-02
-1.1624E-02,2.355E-02
-1.1622E-02,2.355E-02
-1.1620E-02,2.355E-02
-1.1618E-02,2.395E-02
-1.1616E-02,2.395E-02
-1.1614E-02,2.355E-02
-1.1612E-02,2.395E-02
-1.1610E-02,2.395E-02
-1.1608E-02,2.395E-02
-1.1606E-02,2.315E-02
-1.1604E-02,2.355E-02
-1.1602E-02,2.355E-02
-1.1600E-02,2.395E-02
-1.1598E-02,2.355E-02
-1.1596E-02,2.355E-02
-1.1594E-02,2.355E-02
-1.1592E-02,2.395E-02
-1.1590E-02,2.395E-02
-1.1588E-02,2.355E-02
-1.1586E-02,2.355E-02
-1.1584E-02,2.355E-02
-1.1582E-02,2.355E-02
-1.1580E-02,2.355E-02
-1.1578E-02,2.395E-02
-1.1576E-02,2.395E-02
-1.1574E-02,2.355E-02
-1.1572E-02,2.355E-02
-1.1570E-02,2.395E-02
-1.1568E-02,2.355E-02
-1.1566E-02,2.355E-02
-1.1564E-02,2.355E-02
-1.1562E-02,2.355E-02
-1.1560E-02,2.355E-02
-1.1558E-02,2.355E-02
-1.1556E-02,2.355E-02
-1.1554E-02,2.355E-02
-1.1552E-02,2.355E-02
-1.1550E-02,2.355E-02
-1.1548E-02,2.395E-02
-1.1546E-02,2.355E-02
-1.1544E-02,2.355E-02
-1.1542E-02,2.395E-02
-1.1540E-02,2.355E-02
-1.1538E-02,2.355E-02
-1.1536E-02,2.355E-02
-1.1534E-02,2.355E-02
-1.1532E-02,2.355E-02
-1.1530E-02,2.355E-02
-1.1528E-02,2.355E-02
-1.1526E-02,2.355E-02
-1.1524E-02,2.355E-02
-1.1522E-02,2.355E-02
-1.1520E-02,2.355E-02
-1.1518E-02,2.355E-02
-1.1516E-02,2.315E-02
-1.1514E-02,2.355E-02
-1.1512E-02,2.355E-02
-1.1510E-02,2.355E-02
-1.1508E-02,2.355E-02
-1.1506E-02,2.355E-02
-1.1504E-02,2.395E-02
-1.1502E-02,2.395E-02
-1.1500E-02,2.395E-02
-1.1498E-02,2.355E-02
-1.1496E-02,2.355E-02
-1.1494E-02,2.355E-02
-1.1492E-02,2.395E-02
-1.1490E-02,2.395E-02
-1.1488E-02,2.355E-02
-1.1486E-02,2.355E-02
-1.1484E-02,2.355E-02
-1.1482E-02,2.395E-02
-1.1480E-02,2.355E-02
-1.1478E-02,2.395E-02
-1.1476E-02,2.395E-02
-1.1474E-02,2.355E-02
-1.1472E-02,2.355E-02
-1.1470E-02,2.355E-02
-1.1468E-02,2.355E-02
-1.1466E-02,2.395E-02
-1.1464E-02,2.395E-02
-1.1462E-02,2.355E-02
-1.1460E-02,2.355E-02
-1.1458E-02,2.355E-02
-1.1456E-02,2.315E-02
-1.1454E-02,2.355E-02
-1.1452E-02,2.395E-02
-1.1450E-02,2.355E-02
-1.1448E-02,2.355E-02
-1.1446E-02,2.355E-02
-1.1444E-02,2.355E-02
-1.1442E-02,2.395E-02
-1.1440E-02,2.355E-02
-1.1438E-02,2.395E-02
-1.1436E-02,2.355E-02
-1.1434E-02,2.355E-02
-1.1432E-02,2.315E-02
-1.1430E-02,2.355E-02
-1.1428E-02,2.355E-02
-1.1426E-02,2.355E-02
-1.1424E-02,2.355E-02
-1.1422E-02,2.355E-02
-1.1420E-02,2.355E-02
-1.1418E-02,2.355E-02
-1.1416E-02,2.355E-02
-1.1414E-02,2.395E-02
-1.1412E-02,2.395E-02
-1.1410E-02,2.395E-02
-1.1408E-02,2.355E-02
-1.1406E-02,2.395E-02
-1.1404E-02,2.395E-02
-1.1402E-02,2.355E-02
-1.1400E-02,2.355E-02
-1.1398E-02,2.355E-02
-1.1396E-02,2.395E-02
-1.1394E-02,2.355E-02
-1.1392E-02,2.395E-02
-1.1390E-02,2.395E-02
-1.1388E-02,2.355E-02
-1.1386E-02,2.355E-02
-1.1384E-02,2.395E-02
-1.1382E-02,2.355E-02
-1.1380E-02,2.355E-02
-1.1378E-02,2.355E-02
-1.1376E-02,2.355E-02
-1.1374E-02,2.395E-02
-1.1372E-02,2.355E-02
-1.1370E-02,2.355E-02
-1.1368E-02,2.355E-02
-1.1366E-02,2.355E-02
-1.1364E-02,2.355E-02
-1.1362E-02,2.355E-02
-1.1360E-02,2.355E-02
-1.1358E-02,2.355E-02
-1.1356E-02,2.395E-02
-1.1354E-02,2.395E-02
-1.1352E-02,2.355E-02
-1.1350E-02,2.395E-02
-1.1348E-02,2.395E-02
-1.1346E-02,2.395E-02
-1.1344E-02,2.395E-02
-1.1342E-02,2.395E-02
-1.1340E-02,2.395E-02
-1.1338E-02,2.355E-02
-1.1336E-02,2.355E-02
-1.1334E-02,2.355E-02
-1.1332E-02,2.355E-02
-1.1330E-02,2.395E-02
-1.1328E-02,2.355E-02
-1.1326E-02,2.395E-02
-1.1324E-02,2.395E-02
-1.1322E-02,2.395E-02
-1.1320E-02,2.355E-02
-1.1318E-02,2.355E-02
-1.1316E-02,2.355E-02
-1.1314E-02,2.355E-02
-1.1312E-02,2.355E-02
-1.1310E-02,2.395E-02
-1.1308E-02,2.395E-02
-1.1306E-02,2.395E-02
-1.1304E-02,2.355E-02
-1.1302E-02,2.355E-02
-1.1300E-02,2.355E-02
-1.1298E-02,2.355E-02
-1.1296E-02,2.315E-02
-1.1294E-02,2.355E-02
-1.1292E-02,2.355E-02
-1.1290E-02,2.355E-02
-1.1288E-02,2.355E-02
-1.1286E-02,2.355E-02
-1.1284E-02,2.355E-02
-1.1282E-02,2.355E-02
-1.1280E-02,2.355E-02
-1.1278E-02,2.355E-02
-1.1276E-02,2.355E-02
-1.1274E-02,2.355E-02
-1.1272E-02,2.355E-02
-1.1270E-02,2.355E-02
-1.1268E-02,2.355E-02
-1.1266E-02,2.355E-02
-1.1264E-02,2.355E-02
-1.1262E-02,2.355E-02
-1.1260E-02,2.355E-02
-1.1258E-02,2.395E-02
-1.1256E-02,2.355E-02
-1.1254E-02,2.395E-02
-1.1252E-02,2.395E-02
-1.1250E-02,2.355E-02
-1.1248E-02,2.395E-02
-1.1246E-02,2.355E-02
-1.1244E-02,2.355E-02
-1.1242E-02,2.355E-02
-1.1240E-02,2.355E-02
-1.1238E-02,2.315E-02
-1.1236E-02,2.355E-02
-1.1234E-02,2.395E-02
-1.1232E-02,2.355E-02
-1.1230E-02,2.355E-02
-1.1228E-02,2.355E-02
-1.1226E-02,2.395E-02
-1.1224E-02,2.355E-02
-1.1222E-02,2.355E-02
-1.1220E-02,2.395E-02
-1.1218E-02,2.395E-02
-1.1216E-02,2.395E-02
-1.1214E-02,2.395E-02
-1.1212E-02,2.355E-02
-1.1210E-02,2.355E-02
-1.1208E-02,2.355E-02
-1.1206E-02,2.355E-02
-1.1204E-02,2.355E-02
-1.1202E-02,2.355E-02
-1.1200E-02,2.395E-02
-1.1198E-02,2.355E-02
-1.1196E-02,2.355E-02
-1.1194E-02,2.355E-02
-1.1192E-02,2.355E-02
-1.1190E-02,2.395E-02
-1.1188E-02,2.355E-02
-1.1186E-02,2.315E-02
-1.1184E-02,2.355E-02
-1.1182E-02,2.355E-02
-1.1180E-02,2.315E-02
-1.1178E-02,2.355E-02
-1.1176E-02,2.355E-02
-1.1174E-02,2.355E-02
-1.1172E-02,2.395E-02
-1.1170E-02,2.355E-02
-1.1168E-02,2.395E-02
-1.1166E-02,2.355E-02
-1.1164E-02,2.355E-02
-1.1162E-02,2.355E-02
-1.1160E-02,2.395E-02
-1.1158E-02,2.355E-02
-1.1156E-02,2.355E-02
-1.1154E-02,2.395E-02
-1.1152E-02,2.355E-02
-1.1150E-02,2.355E-02
-1.1148E-02,2.355E-02
-1.1146E-02,2.355E-02
-1.1144E-02,2.395E-02
-1.1142E-02,2.395E-02
-1.1140E-02,2.395E-02
-1.1138E-02,2.355E-02
-1.1136E-02,2.355E-02
-1.1134E-02,2.355E-02
-1.1132E-02,2.355E-02
-1.1130E-02,2.395E-02
-1.1128E-02,2.395E-02
-1.1126E-02,2.355E-02
-1.1124E-02,2.355E-02
-1.1122E-02,2.355E-02
-1.1120E-02,2.395E-02
-1.1118E-02,2.355E-02
-1.1116E-02,2.395E-02
-1.1114E-02,2.355E-02
-1.1112E-02,2.395E-02
-1.1110E-02,2.395E-02
-1.1108E-02,2.355E-02
-1.1106E-02,2.355E-02
-1.1104E-02,2.355E-02
-1.1102E-02,2.395E-02
-1.1100E-02,2.355E-02
-1.1098E-02,2.355E-02
-1.1096E-02,2.395E-02
-1.1094E-02,2.355E-02
-1.1092E-02,2.395E-02
-1.1090E-02,2.355E-02
-1.1088E-02,2.355E-02
-1.1086E-02,2.355E-02
-1.1084E-02,2.355E-02
-1.1082E-02,2.395E-02
-1.1080E-02,2.355E-02
-1.1078E-02,2.395E-02
-1.1076E-02,2.395E-02
-1.1074E-02,2.355E-02
-1.1072E-02,2.355E-02
-1.1070E-02,2.395E-02
-1.1068E-02,2.395E-02
-1.1066E-02,2.355E-02
-1.1064E-02,2.395E-02
-1.1062E-02,2.355E-02
-1.1060E-02,2.395E-02
-1.1058E-02,2.355E-02
-1.1056E-02,2.355E-02
-1.1054E-02,2.355E-02
-1.1052E-02,2.395E-02
-1.1050E-02,2.355E-02
-1.1048E-02,2.315E-02
-1.1046E-02,2.355E-02
-1.1044E-02,2.355E-02
-1.1042E-02,2.395E-02
-1.1040E-02,2.395E-02
-1.1038E-02,2.355E-02
-1.1036E-02,2.355E-02
-1.1034E-02,2.355E-02
-1.1032E-02,2.395E-02
-1.1030E-02,2.395E-02
-1.1028E-02,2.355E-02
-1.1026E-02,2.355E-02
-1.1024E-02,2.355E-02
-1.1022E-02,2.395E-02
-1.1020E-02,2.395E-02
-1.1018E-02,2.355E-02
-1.1016E-02,2.355E-02
-1.1014E-02,2.355E-02
-1.1012E-02,2.355E-02
-1.1010E-02,2.395E-02
-1.1008E-02,2.355E-02
-1.1006E-02,2.355E-02
-1.1004E-02,2.395E-02
-1.1002E-02,2.355E-02
-1.1000E-02,2.355E-02
-1.0998E-02,2.395E-02
-1.0996E-02,2.355E-02
-1.0994E-02,2.355E-02
-1.0992E-02,2.355E-02
-1.0990E-02,2.315E-02
-1.0988E-02,2.355E-02
-1.0986E-02,2.355E-02
-1.0984E-02,2.355E-02
-1.0982E-02,2.355E-02
-1.0980E-02,2.355E-02
-1.0978E-02,2.355E-02
-1.0976E-02,2.395E-02
-1.0974E-02,2.355E-02
-1.0972E-02,2.395E-02
-1.0970E-02,2.355E-02
-1.0968E-02,2.355E-02
-1.0966E-02,2.355E-02
-1.0964E-02,2.355E-02
-1.0962E-02,2.355E-02
-1.0960E-02,2.355E-02
-1.0958E-02,2.395E-02
-1.0956E-02,2.355E-02
-1.0954E-02,2.355E-02
-1.0952E-02,2.355E-02
-1.0950E-02,2.395E-02
-1.0948E-02,2.395E-02
-1.0946E-02,2.355E-02
-1.0944E-02,2.395E-02
-1.0942E-02,2.395E-02
-1.0940E-02,2.395E-02
-1.0938E-02,2.355E-02
-1.0936E-02,2.355E-02
-1.0934E-02,2.355E-02
-1.0932E-02,2.355E-02
-1.0930E-02,2.355E-02
-1.0928E-02,2.355E-02
-1.0926E-02,2.355E-02
-1.0924E-02,2.355E-02
-1.0922E-02,2.315E-02
-1.0920E-02,2.395E-02
-1.0918E-02,2.355E-02
-1.0916E-02,2.355E-02
-1.0914E-02,2.355E-02
-1.0912E-02,2.395E-02
-1.0910E-02,2.395E-02
-1.0908E-02,2.355E-02
-1.0906E-02,2.355E-02
-1.0904E-02,2.395E-02
-1.0902E-02,2.355E-02
-1.0900E-02,2.355E-02
-1.0898E-02,2.395E-02
-1.0896E-02,2.355E-02
-1.0894E-02,2.355E-02
-1.0892E-02,2.395E-02
-1.0890E-02,2.355E-02
-1.0888E-02,2.355E-02
-1.0886E-02,2.355E-02
-1.0884E-02,2.435E-02
-1.0882E-02,2.315E-02
-1.0880E-02,2.355E-02
-1.0878E-02,2.355E-02
-1.0876E-02,2.395E-02
-1.0874E-02,2.395E-02
-1.0872E-02,2.355E-02
-1.0870E-02,2.355E-02
-1.0868E-02,2.395E-02
-1.0866E-02,2.355E-02
-1.0864E-02,2.355E-02
-1.0862E-02,2.355E-02
-1.0860E-02,2.395E-02
-1.0858E-02,2.355E-02
-1.0856E-02,2.395E-02
-1.0854E-02,2.355E-02
-1.0852E-02,2.395E-02
-1.0850E-02,2.395E-02
-1.0848E-02,2.355E-02
-1.0846E-02,2.355E-02
-1.0844E-02,2.355E-02
-1.0842E-02,2.355E-02
-1.0840E-02,2.355E-02
-1.0838E-02,2.355E-02
-1.0836E-02,2.355E-02
-1.0834E-02,2.395E-02
-1.0832E-02,2.315E-02
-1.0830E-02,2.355E-02
-1.0828E-02,2.355E-02
-1.0826E-02,2.395E-02
-1.0824E-02,2.355E-02
-1.0822E-02,2.355E-02
-1.0820E-02,2.355E-02
-1.0818E-02,2.355E-02
-1.0816E-02,2.355E-02
-1.0814E-02,2.395E-02
-1.0812E-02,2.395E-02
-1.0810E-02,2.395E-02
-1.0808E-02,2.355E-02
-1.0806E-02,2.355E-02
-1.0804E-02,2.355E-02
-1.0802E-02,2.395E-02
-1.0800E-02,2.355E-02
-1.0798E-02,2.395E-02
-1.0796E-02,2.395E-02
-1.0794E-02,2.395E-02
-1.0792E-02,2.355E-02
-1.0790E-02,2.355E-02
-1.0788E-02,2.355E-02
-1.0786E-02,2.395E-02
-1.0784E-02,2.395E-02
-1.0782E-02,2.395E-02
-1.0780E-02,2.355E-02
-1.0778E-02,2.315E-02
-1.0776E-02,2.395E-02
-1.0774E-02,2.355E-02
-1.0772E-02,2.355E-02
-1.0770E-02,2.355E-02
-1.0768E-02,2.395E-02
-1.0766E-02,2.355E-02
-1.0764E-02,2.355E-02
-1.0762E-02,2.355E-02
-1.0760E-02,2.355E-02
-1.0758E-02,2.355E-02
-1.0756E-02,2.395E-02
-1.0754E-02,2.395E-02
-1.0752E-02,2.395E-02
-1.0750E-02,2.355E-02
-1.0748E-02,2.355E-02
-1.0746E-02,2.355E-02
-1.0744E-02,2.355E-02
-1.0742E-02,2.395E-02
-1.0740E-02,2.355E-02
-1.0738E-02,2.395E-02
-1.0736E-02,2.355E-02
-1.0734E-02,2.355E-02
-1.0732E-02,2.355E-02
-1.0730E-02,2.395E-02
-1.0728E-02,2.395E-02
-1.0726E-02,2.355E-02
-1.0724E-02,2.355E-02
-1.0722E-02,2.355E-02
-1.0720E-02,2.355E-02
-1.0718E-02,2.355E-02
-1.0716E-02,2.355E-02
-1.0714E-02,2.355E-02
-1.0712E-02,2.355E-02
-1.0710E-02,2.395E-02
-1.0708E-02,2.395E-02
-1.0706E-02,2.355E-02
-1.0704E-02,2.355E-02
-1.0702E-02,2.355E-02
-1.0700E-02,2.355E-02
-1.0698E-02,2.395E-02
-1.0696E-02,2.395E-02
-1.0694E-02,2.395E-02
-1.0692E-02,2.395E-02
-1.0690E-02,2.355E-02
-1.0688E-02,2.395E-02
-1.0686E-02,2.355E-02
-1.0684E-02,2.355E-02
-1.0682E-02,2.395E-02
-1.0680E-02,2.395E-02
-1.0678E-02,2.395E-02
-1.0676E-02,2.355E-02
-1.0674E-02,2.395E-02
-1.0672E-02,2.355E-02
-1.0670E-02,2.355E-02
-1.0668E-02,2.355E-02
-1.0666E-02,2.355E-02
-1.0664E-02,2.395E-02
-1.0662E-02,2.355E-02
-1.0660E-02,2.355E-02
-1.0658E-02,2.395E-02
-1.0656E-02,2.355E-02
-1.0654E-02,2.395E-02
-1.0652E-02,2.355E-02
-1.0650E-02,2.355E-02
-1.0648E-02,2.355E-02
-1.0646E-02,2.395E-02
-1.0644E-02,2.395E-02
-1.0642E-02,2.355E-02
-1.0640E-02,2.355E-02
-1.0638E-02,2.395E-02
-1.0636E-02,2.395E-02
-1.0634E-02,2.355E-02
-1.0632E-02,2.355E-02
-1.0630E-02,2.355E-02
-1.0628E-02,2.355E-02
-1.0626E-02,2.355E-02
-1.0624E-02,2.355E-02
-1.0622E-02,2.395E-02
-1.0620E-02,2.355E-02
-1.0618E-02,2.355E-02
-1.0616E-02,2.355E-02
-1.0614E-02,2.395E-02
-1.0612E-02,2.395E-02
-1.0610E-02,2.355E-02
-1.0608E-02,2.355E-02
-1.0606E-02,2.355E-02
-1.0604E-02,2.355E-02
-1.0602E-02,2.355E-02
-1.0600E-02,2.355E-02
-1.0598E-02,2.355E-02
-1.0596E-02,2.395E-02
-1.0594E-02,2.395E-02
-1.0592E-02,2.395E-02
-1.0590E-02,2.355E-02
-1.0588E-02,2.395E-02
-1.0586E-02,2.395E-02
-1.0584E-02,2.355E-02
-1.0582E-02,2.355E-02
-1.0580E-02,2.355E-02
-1.0578E-02,2.395E-02
-1.0576E-02,2.355E-02
-1.0574E-02,2.395E-02
-1.0572E-02,2.355E-02
-1.0570E-02,2.395E-02
-1.0568E-02,2.395E-02
-1.0566E-02,2.355E-02
-1.0564E-02,2.355E-02
