[s],CH1[V]
-7.9720E-02,2.406E-02
-7.9700E-02,2.366E-02
-7.9680E-02,2.366E-02
-7.9660E-02,2.406E-02
-7.9640E-02,2.366E-02
-7.9620E-02,2.406E-02
-7.9600E-02,2.406E-02
-7.9580E-02,2.366E-02
-7.9560E-02,2.406E-02
-7.9540E-02,2.366E-02
-7.9520E-02,2.366E-02
-7.9500E-02,2.366E-02
-7.9480E-02,2.366E-02
-7.9460E-02,2.366E-02
-7.9440E-02,2.366E-02
-7.9420E-02,2.406E-02
-7.9400E-02,2.406E-02
-7.9380E-02,2.406E-02
-7.9360E-02,2.406E-02
-7.9340E-02,2.366E-02
-7.9320E-02,2.406E-02
-7.9300E-02,2.366E-02
-7.9280E-02,2.366E-02
-7.9260E-02,2.406E-02
-7.9240E-02,2.366E-02
-7.9220E-02,2.406E-02
-7.9200E-02,2.366E-02
-7.9180E-02,2.406E-02
-7.9160E-02,2.406E-02
-7.9140E-02,2.406E-02
-7.9120E-02,2.366E-02
-7.9100E-02,2.406E-02
-7.9080E-02,2.406E-02
-7.9060E-02,2.406E-02
-7.9040E-02,2.406E-02
-7.9020E-02,2.406E-02
-7.9000E-02,2.366E-02
-7.8980E-02,2.406E-02
-7.8960E-02,2.446E-02
-7.8940E-02,2.446E-02
-7.8920E-02,2.446E-02
-7.8900E-02,2.446E-02
-7.8880E-02,2.446E-02
-7.8860E-02,2.446E-02
-7.8840E-02,2.446E-02
-7.8820E-02,2.486E-02
-7.8800E-02,2.446E-02
-7.8780E-02,2.486E-02
-7.8760E-02,2.446E-02
-7.8740E-02,2.486E-02
-7.8720E-02,2.486E-02
-7.8700E-02,2.486E-02
-7.8680E-02,2.486E-02
-7.8660E-02,2.486E-02
-7.8640E-02,2.486E-02
-7.8620E-02,2.486E-02
-7.8600E-02,2.486E-02
-7.8580E-02,2.486E-02
-7.8560E-02,2.526E-02
-7.8540E-02,2.526E-02
-7.8520E-02,2.486E-02
-7.8500E-02,2.526E-02
-7.8480E-02,2.526E-02
-7.8460E-02,2.566E-02
-7.8440E-02,2.526E-02
-7.8420E-02,2.566E-02
-7.8400E-02,2.566E-02
-7.8380E-02,2.566E-02
-7.8360E-02,2.566E-02
-7.8340E-02,2.646E-02
-7.8320E-02,2.646E-02
-7.8300E-02,2.646E-02
-7.8280E-02,2.686E-02
-7.8260E-02,2.766E-02
-7.8240E-02,2.846E-02
-7.8220E-02,2.926E-02
-7.8200E-02,2.966E-02
-7.8180E-02,3.086E-02
-7.8160E-02,3.206E-02
-7.8140E-02,3.286E-02
-7.8120E-02,3.446E-02
-7.8100E-02,3.606E-02
-7.8080E-02,3.806E-02
-7.8060E-02,4.046E-02
-7.8040E-02,4.166E-02
-7.8020E-02,4.246E-02
-7.8000E-02,4.326E-02
-7.7980E-02,4.366E-02
-7.7960E-02,4.326E-02
-7.7940E-02,4.286E-02
-7.7920E-02,4.206E-02
-7.7900E-02,4.086E-02
-7.7880E-02,4.006E-02
-7.7860E-02,3.886E-02
-7.7840E-02,3.806E-02
-7.7820E-02,3.686E-02
-7.7800E-02,3.566E-02
-7.7780E-02,3.526E-02
-7.7760E-02,3.406E-02
-7.7740E-02,3.326E-02
-7.7720E-02,3.286E-02
-7.7700E-02,3.166E-02
-7.7680E-02,3.126E-02
-7.7660E-02,3.046E-02
-7.7640E-02,3.006E-02
-7.7620E-02,2.966E-02
-7.7600E-02,2.926E-02
-7.7580E-02,2.846E-02
-7.7560E-02,2.806E-02
-7.7540E-02,2.806E-02
-7.7520E-02,2.766E-02
-7.7500E-02,2.726E-02
-7.7480E-02,2.686E-02
-7.7460E-02,2.686E-02
-7.7440E-02,2.646E-02
-7.7420E-02,2.646E-02
-7.7400E-02,2.606E-02
-7.7380E-02,2.606E-02
-7.7360E-02,2.566E-02
-7.7340E-02,2.566E-02
-7.7320E-02,2.526E-02
-7.7300E-02,2.566E-02
-7.7280E-02,2.526E-02
-7.7260E-02,2.526E-02
-7.7240E-02,2.526E-02
-7.7220E-02,2.486E-02
-7.7200E-02,2.486E-02
-7.7180E-02,2.446E-02
-7.7160E-02,2.446E-02
-7.7140E-02,2.486E-02
-7.7120E-02,2.446E-02
-7.7100E-02,2.446E-02
-7.7080E-02,2.446E-02
-7.7060E-02,2.446E-02
-7.7040E-02,2.446E-02
-7.7020E-02,2.446E-02
-7.7000E-02,2.446E-02
-7.6980E-02,2.446E-02
-7.6960E-02,2.406E-02
-7.6940E-02,2.406E-02
-7.6920E-02,2.406E-02
-7.6900E-02,2.406E-02
-7.6880E-02,2.406E-02
-7.6860E-02,2.446E-02
-7.6840E-02,2.406E-02
-7.6820E-02,2.406E-02
-7.6800E-02,2.406E-02
-7.6780E-02,2.406E-02
-7.6760E-02,2.406E-02
-7.6740E-02,2.406E-02
-7.6720E-02,2.406E-02
-7.6700E-02,2.366E-02
-7.6680E-02,2.406E-02
-7.6660E-02,2.406E-02
-7.6640E-02,2.366E-02
-7.6620E-02,2.406E-02
-7.6600E-02,2.406E-02
-7.6580E-02,2.406E-02
-7.6560E-02,2.406E-02
-7.6540E-02,2.406E-02
-7.6520E-02,2.406E-02
-7.6500E-02,2.366E-02
-7.6480E-02,2.366E-02
-7.6460E-02,2.366E-02
-7.6440E-02,2.406E-02
-7.6420E-02,2.366E-02
-7.6400E-02,2.366E-02
-7.6380E-02,2.366E-02
-7.6360E-02,2.406E-02
-7.6340E-02,2.366E-02
-7.6320E-02,2.366E-02
-7.6300E-02,2.366E-02
-7.6280E-02,2.366E-02
-7.6260E-02,2.366E-02
-7.6240E-02,2.366E-02
-7.6220E-02,2.406E-02
-7.6200E-02,2.366E-02
-7.6180E-02,2.366E-02
-7.6160E-02,2.406E-02
-7.6140E-02,2.406E-02
-7.6120E-02,2.366E-02
-7.6100E-02,2.366E-02
-7.6080E-02,2.366E-02
-7.6060E-02,2.406E-02
-7.6040E-02,2.406E-02
-7.6020E-02,2.366E-02
-7.6000E-02,2.406E-02
-7.5980E-02,2.366E-02
-7.5960E-02,2.366E-02
-7.5940E-02,2.366E-02
-7.5920E-02,2.366E-02
-7.5900E-02,2.366E-02
-7.5880E-02,2.366E-02
-7.5860E-02,2.366E-02
-7.5840E-02,2.366E-02
-7.5820E-02,2.366E-02
-7.5800E-02,2.406E-02
-7.5780E-02,2.366E-02
-7.5760E-02,2.406E-02
-7.5740E-02,2.366E-02
-7.5720E-02,2.366E-02
-7.5700E-02,2.366E-02
-7.5680E-02,2.366E-02
-7.5660E-02,2.366E-02
-7.5640E-02,2.366E-02
-7.5620E-02,2.406E-02
-7.5600E-02,2.366E-02
-7.5580E-02,2.366E-02
-7.5560E-02,2.366E-02
-7.5540E-02,2.366E-02
-7.5520E-02,2.366E-02
-7.5500E-02,2.406E-02
-7.5480E-02,2.366E-02
-7.5460E-02,2.366E-02
-7.5440E-02,2.366E-02
-7.5420E-02,2.366E-02
-7.5400E-02,2.406E-02
-7.5380E-02,2.366E-02
-7.5360E-02,2.366E-02
-7.5340E-02,2.366E-02
-7.5320E-02,2.366E-02
-7.5300E-02,2.366E-02
-7.5280E-02,2.366E-02
-7.5260E-02,2.366E-02
-7.5240E-02,2.366E-02
-7.5220E-02,2.366E-02
-7.5200E-02,2.366E-02
-7.5180E-02,2.366E-02
-7.5160E-02,2.366E-02
-7.5140E-02,2.366E-02
-7.5120E-02,2.366E-02
-7.5100E-02,2.366E-02
-7.5080E-02,2.366E-02
-7.5060E-02,2.366E-02
-7.5040E-02,2.366E-02
-7.5020E-02,2.366E-02
-7.5000E-02,2.366E-02
-7.4980E-02,2.366E-02
-7.4960E-02,2.366E-02
-7.4940E-02,2.366E-02
-7.4920E-02,2.366E-02
-7.4900E-02,2.366E-02
-7.4880E-02,2.366E-02
-7.4860E-02,2.366E-02
-7.4840E-02,2.366E-02
-7.4820E-02,2.366E-02
-7.4800E-02,2.366E-02
-7.4780E-02,2.366E-02
-7.4760E-02,2.366E-02
-7.4740E-02,2.366E-02
-7.4720E-02,2.366E-02
-7.4700E-02,2.366E-02
-7.4680E-02,2.366E-02
-7.4660E-02,2.366E-02
-7.4640E-02,2.366E-02
-7.4620E-02,2.366E-02
-7.4600E-02,2.366E-02
-7.4580E-02,2.406E-02
-7.4560E-02,2.326E-02
-7.4540E-02,2.366E-02
-7.4520E-02,2.366E-02
-7.4500E-02,2.366E-02
-7.4480E-02,2.366E-02
-7.4460E-02,2.366E-02
-7.4440E-02,2.366E-02
-7.4420E-02,2.366E-02
-7.4400E-02,2.366E-02
-7.4380E-02,2.366E-02
-7.4360E-02,2.366E-02
-7.4340E-02,2.406E-02
-7.4320E-02,2.366E-02
-7.4300E-02,2.366E-02
-7.4280E-02,2.366E-02
-7.4260E-02,2.366E-02
-7.4240E-02,2.366E-02
-7.4220E-02,2.366E-02
-7.4200E-02,2.366E-02
-7.4180E-02,2.366E-02
-7.4160E-02,2.366E-02
-7.4140E-02,2.366E-02
-7.4120E-02,2.366E-02
-7.4100E-02,2.366E-02
-7.4080E-02,2.366E-02
-7.4060E-02,2.366E-02
-7.4040E-02,2.366E-02
-7.4020E-02,2.406E-02
-7.4000E-02,2.406E-02
-7.3980E-02,2.366E-02
-7.3960E-02,2.366E-02
-7.3940E-02,2.326E-02
-7.3920E-02,2.326E-02
-7.3900E-02,2.406E-02
-7.3880E-02,2.366E-02
-7.3860E-02,2.366E-02
-7.3840E-02,2.366E-02
-7.3820E-02,2.366E-02
-7.3800E-02,2.366E-02
-7.3780E-02,2.366E-02
-7.3760E-02,2.366E-02
-7.3740E-02,2.366E-02
-7.3720E-02,2.366E-02
-7.3700E-02,2.366E-02
-7.3680E-02,2.406E-02
-7.3660E-02,2.366E-02
-7.3640E-02,2.366E-02
-7.3620E-02,2.366E-02
-7.3600E-02,2.366E-02
-7.3580E-02,2.366E-02
-7.3560E-02,2.366E-02
-7.3540E-02,2.366E-02
-7.3520E-02,2.366E-02
-7.3500E-02,2.366E-02
-7.3480E-02,2.366E-02
-7.3460E-02,2.366E-02
-7.3440E-02,2.406E-02
-7.3420E-02,2.366E-02
-7.3400E-02,2.366E-02
-7.3380E-02,2.366E-02
-7.3360E-02,2.366E-02
-7.3340E-02,2.366E-02
-7.3320E-02,2.366E-02
-7.3300E-02,2.366E-02
-7.3280E-02,2.366E-02
-7.3260E-02,2.366E-02
-7.3240E-02,2.406E-02
-7.3220E-02,2.366E-02
-7.3200E-02,2.406E-02
-7.3180E-02,2.366E-02
-7.3160E-02,2.406E-02
-7.3140E-02,2.406E-02
-7.3120E-02,2.366E-02
-7.3100E-02,2.406E-02
-7.3080E-02,2.406E-02
-7.3060E-02,2.366E-02
-7.3040E-02,2.366E-02
-7.3020E-02,2.366E-02
-7.3000E-02,2.366E-02
-7.2980E-02,2.366E-02
-7.2960E-02,2.366E-02
-7.2940E-02,2.366E-02
-7.2920E-02,2.366E-02
-7.2900E-02,2.406E-02
-7.2880E-02,2.366E-02
-7.2860E-02,2.366E-02
-7.2840E-02,2.366E-02
-7.2820E-02,2.366E-02
-7.2800E-02,2.366E-02
-7.2780E-02,2.366E-02
-7.2760E-02,2.366E-02
-7.2740E-02,2.366E-02
-7.2720E-02,2.366E-02
-7.2700E-02,2.366E-02
-7.2680E-02,2.366E-02
-7.2660E-02,2.366E-02
-7.2640E-02,2.406E-02
-7.2620E-02,2.366E-02
-7.2600E-02,2.366E-02
-7.2580E-02,2.366E-02
-7.2560E-02,2.366E-02
-7.2540E-02,2.366E-02
-7.2520E-02,2.366E-02
-7.2500E-02,2.366E-02
-7.2480E-02,2.366E-02
-7.2460E-02,2.366E-02
-7.2440E-02,2.406E-02
-7.2420E-02,2.366E-02
-7.2400E-02,2.366E-02
-7.2380E-02,2.366E-02
-7.2360E-02,2.366E-02
-7.2340E-02,2.366E-02
-7.2320E-02,2.366E-02
-7.2300E-02,2.366E-02
-7.2280E-02,2.366E-02
-7.2260E-02,2.366E-02
-7.2240E-02,2.366E-02
-7.2220E-02,2.406E-02
-7.2200E-02,2.366E-02
-7.2180E-02,2.366E-02
-7.2160E-02,2.366E-02
-7.2140E-02,2.366E-02
-7.2120E-02,2.366E-02
-7.2100E-02,2.366E-02
-7.2080E-02,2.366E-02
-7.2060E-02,2.366E-02
-7.2040E-02,2.406E-02
-7.2020E-02,2.366E-02
-7.2000E-02,2.366E-02
-7.1980E-02,2.366E-02
-7.1960E-02,2.366E-02
-7.1940E-02,2.366E-02
-7.1920E-02,2.366E-02
-7.1900E-02,2.406E-02
-7.1880E-02,2.366E-02
-7.1860E-02,2.406E-02
-7.1840E-02,2.366E-02
-7.1820E-02,2.366E-02
-7.1800E-02,2.366E-02
-7.1780E-02,2.366E-02
-7.1760E-02,2.366E-02
-7.1740E-02,2.366E-02
-7.1720E-02,2.366E-02
-7.1700E-02,2.366E-02
-7.1680E-02,2.366E-02
-7.1660E-02,2.366E-02
-7.1640E-02,2.366E-02
-7.1620E-02,2.406E-02
-7.1600E-02,2.366E-02
-7.1580E-02,2.366E-02
-7.1560E-02,2.406E-02
-7.1540E-02,2.366E-02
-7.1520E-02,2.366E-02
-7.1500E-02,2.366E-02
-7.1480E-02,2.366E-02
-7.1460E-02,2.366E-02
-7.1440E-02,2.366E-02
-7.1420E-02,2.366E-02
-7.1400E-02,2.406E-02
-7.1380E-02,2.366E-02
-7.1360E-02,2.366E-02
-7.1340E-02,2.366E-02
-7.1320E-02,2.366E-02
-7.1300E-02,2.366E-02
-7.1280E-02,2.366E-02
-7.1260E-02,2.366E-02
-7.1240E-02,2.366E-02
-7.1220E-02,2.366E-02
-7.1200E-02,2.366E-02
-7.1180E-02,2.366E-02
-7.1160E-02,2.366E-02
-7.1140E-02,2.366E-02
-7.1120E-02,2.366E-02
-7.1100E-02,2.366E-02
-7.1080E-02,2.366E-02
-7.1060E-02,2.366E-02
-7.1040E-02,2.406E-02
-7.1020E-02,2.366E-02
-7.1000E-02,2.366E-02
-7.0980E-02,2.366E-02
-7.0960E-02,2.366E-02
-7.0940E-02,2.366E-02
-7.0920E-02,2.406E-02
-7.0900E-02,2.366E-02
-7.0880E-02,2.406E-02
-7.0860E-02,2.366E-02
-7.0840E-02,2.366E-02
-7.0820E-02,2.366E-02
-7.0800E-02,2.366E-02
-7.0780E-02,2.366E-02
-7.0760E-02,2.366E-02
-7.0740E-02,2.326E-02
-7.0720E-02,2.366E-02
-7.0700E-02,2.406E-02
-7.0680E-02,2.366E-02
-7.0660E-02,2.366E-02
-7.0640E-02,2.366E-02
-7.0620E-02,2.366E-02
-7.0600E-02,2.366E-02
-7.0580E-02,2.406E-02
-7.0560E-02,2.366E-02
-7.0540E-02,2.366E-02
-7.0520E-02,2.366E-02
-7.0500E-02,2.366E-02
-7.0480E-02,2.366E-02
-7.0460E-02,2.366E-02
-7.0440E-02,2.406E-02
-7.0420E-02,2.366E-02
-7.0400E-02,2.406E-02
-7.0380E-02,2.406E-02
-7.0360E-02,2.366E-02
-7.0340E-02,2.406E-02
-7.0320E-02,2.366E-02
-7.0300E-02,2.406E-02
-7.0280E-02,2.366E-02
-7.0260E-02,2.366E-02
-7.0240E-02,2.366E-02
-7.0220E-02,2.366E-02
-7.0200E-02,2.366E-02
-7.0180E-02,2.366E-02
-7.0160E-02,2.366E-02
-7.0140E-02,2.366E-02
-7.0120E-02,2.366E-02
-7.0100E-02,2.366E-02
-7.0080E-02,2.366E-02
-7.0060E-02,2.366E-02
-7.0040E-02,2.366E-02
-7.0020E-02,2.366E-02
-7.0000E-02,2.366E-02
-6.9980E-02,2.366E-02
-6.9960E-02,2.366E-02
-6.9940E-02,2.406E-02
-6.9920E-02,2.366E-02
-6.9900E-02,2.406E-02
-6.9880E-02,2.366E-02
-6.9860E-02,2.366E-02
-6.9840E-02,2.366E-02
-6.9820E-02,2.366E-02
-6.9800E-02,2.406E-02
-6.9780E-02,2.366E-02
-6.9760E-02,2.366E-02
-6.9740E-02,2.366E-02
-6.9720E-02,2.326E-02
-6.9700E-02,2.366E-02
-6.9680E-02,2.366E-02
-6.9660E-02,2.406E-02
-6.9640E-02,2.366E-02
-6.9620E-02,2.406E-02
-6.9600E-02,2.366E-02
-6.9580E-02,2.406E-02
-6.9560E-02,2.366E-02
-6.9540E-02,2.366E-02
-6.9520E-02,2.406E-02
-6.9500E-02,2.486E-02
-6.9480E-02,2.566E-02
-6.9460E-02,2.566E-02
-6.9440E-02,2.566E-02
-6.9420E-02,2.566E-02
-6.9400E-02,2.566E-02
-6.9380E-02,2.526E-02
-6.9360E-02,2.526E-02
-6.9340E-02,2.526E-02
-6.9320E-02,2.486E-02
-6.9300E-02,2.486E-02
-6.9280E-02,2.486E-02
-6.9260E-02,2.446E-02
-6.9240E-02,2.486E-02
-6.9220E-02,2.446E-02
-6.9200E-02,2.446E-02
-6.9180E-02,2.446E-02
-6.9160E-02,2.406E-02
-6.9140E-02,2.446E-02
-6.9120E-02,2.446E-02
-6.9100E-02,2.406E-02
-6.9080E-02,2.406E-02
-6.9060E-02,2.406E-02
-6.9040E-02,2.406E-02
-6.9020E-02,2.406E-02
-6.9000E-02,2.406E-02
-6.8980E-02,2.446E-02
-6.8960E-02,2.406E-02
-6.8940E-02,2.406E-02
-6.8920E-02,2.406E-02
-6.8900E-02,2.406E-02
-6.8880E-02,2.366E-02
-6.8860E-02,2.366E-02
-6.8840E-02,2.406E-02
-6.8820E-02,2.366E-02
-6.8800E-02,2.366E-02
-6.8780E-02,2.366E-02
-6.8760E-02,2.366E-02
-6.8740E-02,2.366E-02
-6.8720E-02,2.366E-02
-6.8700E-02,2.366E-02
-6.8680E-02,2.366E-02
-6.8660E-02,2.406E-02
-6.8640E-02,2.366E-02
-6.8620E-02,2.366E-02
-6.8600E-02,2.366E-02
-6.8580E-02,2.486E-02
-6.8560E-02,2.566E-02
-6.8540E-02,2.526E-02
-6.8520E-02,2.526E-02
-6.8500E-02,2.526E-02
-6.8480E-02,2.486E-02
-6.8460E-02,2.486E-02
-6.8440E-02,2.486E-02
-6.8420E-02,2.486E-02
-6.8400E-02,2.446E-02
-6.8380E-02,2.446E-02
-6.8360E-02,2.446E-02
-6.8340E-02,2.446E-02
-6.8320E-02,2.406E-02
-6.8300E-02,2.446E-02
-6.8280E-02,2.406E-02
-6.8260E-02,2.406E-02
-6.8240E-02,2.406E-02
-6.8220E-02,2.406E-02
-6.8200E-02,2.406E-02
-6.8180E-02,2.366E-02
-6.8160E-02,2.406E-02
-6.8140E-02,2.406E-02
-6.8120E-02,2.406E-02
-6.8100E-02,2.406E-02
-6.8080E-02,2.406E-02
-6.8060E-02,2.406E-02
-6.8040E-02,2.366E-02
-6.8020E-02,2.366E-02
-6.8000E-02,2.366E-02
-6.7980E-02,2.366E-02
-6.7960E-02,2.406E-02
-6.7940E-02,2.406E-02
-6.7920E-02,2.406E-02
-6.7900E-02,2.366E-02
-6.7880E-02,2.366E-02
-6.7860E-02,2.366E-02
-6.7840E-02,2.366E-02
-6.7820E-02,2.406E-02
-6.7800E-02,2.606E-02
-6.7780E-02,2.566E-02
-6.7760E-02,2.566E-02
-6.7740E-02,2.566E-02
-6.7720E-02,2.566E-02
-6.7700E-02,2.526E-02
-6.7680E-02,2.486E-02
-6.7660E-02,2.486E-02
-6.7640E-02,2.486E-02
-6.7620E-02,2.486E-02
-6.7600E-02,2.486E-02
-6.7580E-02,2.446E-02
-6.7560E-02,2.446E-02
-6.7540E-02,2.446E-02
-6.7520E-02,2.446E-02
-6.7500E-02,2.486E-02
-6.7480E-02,2.446E-02
-6.7460E-02,2.446E-02
-6.7440E-02,2.446E-02
-6.7420E-02,2.406E-02
-6.7400E-02,2.406E-02
-6.7380E-02,2.406E-02
-6.7360E-02,2.406E-02
-6.7340E-02,2.406E-02
-6.7320E-02,2.366E-02
-6.7300E-02,2.406E-02
-6.7280E-02,2.406E-02
-6.7260E-02,2.406E-02
-6.7240E-02,2.406E-02
-6.7220E-02,2.406E-02
-6.7200E-02,2.406E-02
-6.7180E-02,2.366E-02
-6.7160E-02,2.406E-02
-6.7140E-02,2.366E-02
-6.7120E-02,2.366E-02
-6.7100E-02,2.366E-02
-6.7080E-02,2.366E-02
-6.7060E-02,2.366E-02
-6.7040E-02,2.366E-02
-6.7020E-02,2.366E-02
-6.7000E-02,2.406E-02
-6.6980E-02,2.366E-02
-6.6960E-02,2.366E-02
-6.6940E-02,2.366E-02
-6.6920E-02,2.366E-02
-6.6900E-02,2.486E-02
-6.6880E-02,2.566E-02
-6.6860E-02,2.566E-02
-6.6840E-02,2.526E-02
-6.6820E-02,2.566E-02
-6.6800E-02,2.526E-02
-6.6780E-02,2.526E-02
-6.6760E-02,2.526E-02
-6.6740E-02,2.486E-02
-6.6720E-02,2.486E-02
-6.6700E-02,2.446E-02
-6.6680E-02,2.446E-02
-6.6660E-02,2.446E-02
-6.6640E-02,2.446E-02
-6.6620E-02,2.406E-02
-6.6600E-02,2.406E-02
-6.6580E-02,2.406E-02
-6.6560E-02,2.406E-02
-6.6540E-02,2.406E-02
-6.6520E-02,2.446E-02
-6.6500E-02,2.406E-02
-6.6480E-02,2.406E-02
-6.6460E-02,2.406E-02
-6.6440E-02,2.406E-02
-6.6420E-02,2.406E-02
-6.6400E-02,2.366E-02
-6.6380E-02,2.406E-02
-6.6360E-02,2.366E-02
-6.6340E-02,2.366E-02
-6.6320E-02,2.406E-02
-6.6300E-02,2.406E-02
-6.6280E-02,2.366E-02
-6.6260E-02,2.406E-02
-6.6240E-02,2.406E-02
-6.6220E-02,2.366E-02
-6.6200E-02,2.406E-02
-6.6180E-02,2.366E-02
-6.6160E-02,2.326E-02
-6.6140E-02,2.366E-02
-6.6120E-02,2.366E-02
-6.6100E-02,2.406E-02
-6.6080E-02,2.366E-02
-6.6060E-02,2.366E-02
-6.6040E-02,2.366E-02
-6.6020E-02,2.366E-02
-6.6000E-02,2.366E-02
-6.5980E-02,2.366E-02
-6.5960E-02,2.366E-02
-6.5940E-02,2.366E-02
-6.5920E-02,2.366E-02
-6.5900E-02,2.366E-02
-6.5880E-02,2.366E-02
-6.5860E-02,2.366E-02
-6.5840E-02,2.326E-02
-6.5820E-02,2.406E-02
-6.5800E-02,2.366E-02
-6.5780E-02,2.366E-02
-6.5760E-02,2.366E-02
-6.5740E-02,2.366E-02
-6.5720E-02,2.366E-02
-6.5700E-02,2.366E-02
-6.5680E-02,2.366E-02
-6.5660E-02,2.406E-02
-6.5640E-02,2.366E-02
-6.5620E-02,2.366E-02
-6.5600E-02,2.366E-02
-6.5580E-02,2.366E-02
-6.5560E-02,2.366E-02
-6.5540E-02,2.366E-02
-6.5520E-02,2.366E-02
-6.5500E-02,2.366E-02
-6.5480E-02,2.406E-02
-6.5460E-02,2.366E-02
-6.5440E-02,2.366E-02
-6.5420E-02,2.366E-02
-6.5400E-02,2.406E-02
-6.5380E-02,2.366E-02
-6.5360E-02,2.366E-02
-6.5340E-02,2.366E-02
-6.5320E-02,2.366E-02
-6.5300E-02,2.366E-02
-6.5280E-02,2.366E-02
-6.5260E-02,2.406E-02
-6.5240E-02,2.366E-02
-6.5220E-02,2.366E-02
-6.5200E-02,2.366E-02
-6.5180E-02,2.366E-02
-6.5160E-02,2.366E-02
-6.5140E-02,2.366E-02
-6.5120E-02,2.366E-02
-6.5100E-02,2.366E-02
-6.5080E-02,2.366E-02
-6.5060E-02,2.366E-02
-6.5040E-02,2.366E-02
-6.5020E-02,2.366E-02
-6.5000E-02,2.366E-02
-6.4980E-02,2.366E-02
-6.4960E-02,2.366E-02
-6.4940E-02,2.366E-02
-6.4920E-02,2.366E-02
-6.4900E-02,2.366E-02
-6.4880E-02,2.366E-02
-6.4860E-02,2.366E-02
-6.4840E-02,2.366E-02
-6.4820E-02,2.366E-02
-6.4800E-02,2.366E-02
-6.4780E-02,2.366E-02
-6.4760E-02,2.366E-02
-6.4740E-02,2.366E-02
-6.4720E-02,2.366E-02
-6.4700E-02,2.366E-02
-6.4680E-02,2.366E-02
-6.4660E-02,2.366E-02
-6.4640E-02,2.366E-02
-6.4620E-02,2.366E-02
-6.4600E-02,2.366E-02
-6.4580E-02,2.366E-02
-6.4560E-02,2.366E-02
-6.4540E-02,2.366E-02
-6.4520E-02,2.366E-02
-6.4500E-02,2.366E-02
-6.4480E-02,2.366E-02
-6.4460E-02,2.366E-02
-6.4440E-02,2.366E-02
-6.4420E-02,2.366E-02
-6.4400E-02,2.366E-02
-6.4380E-02,2.366E-02
-6.4360E-02,2.366E-02
-6.4340E-02,2.366E-02
-6.4320E-02,2.366E-02
-6.4300E-02,2.366E-02
-6.4280E-02,2.366E-02
-6.4260E-02,2.366E-02
-6.4240E-02,2.366E-02
-6.4220E-02,2.406E-02
-6.4200E-02,2.366E-02
-6.4180E-02,2.326E-02
-6.4160E-02,2.406E-02
-6.4140E-02,2.406E-02
-6.4120E-02,2.366E-02
-6.4100E-02,2.406E-02
-6.4080E-02,2.366E-02
-6.4060E-02,2.366E-02
-6.4040E-02,2.366E-02
-6.4020E-02,2.366E-02
-6.4000E-02,2.366E-02
-6.3980E-02,2.366E-02
-6.3960E-02,2.366E-02
-6.3940E-02,2.366E-02
-6.3920E-02,2.366E-02
-6.3900E-02,2.366E-02
-6.3880E-02,2.366E-02
-6.3860E-02,2.326E-02
-6.3840E-02,2.366E-02
-6.3820E-02,2.366E-02
-6.3800E-02,2.406E-02
-6.3780E-02,2.366E-02
-6.3760E-02,2.366E-02
-6.3740E-02,2.366E-02
-6.3720E-02,2.366E-02
-6.3700E-02,2.366E-02
-6.3680E-02,2.366E-02
-6.3660E-02,2.366E-02
-6.3640E-02,2.406E-02
-6.3620E-02,2.406E-02
-6.3600E-02,2.366E-02
-6.3580E-02,2.366E-02
-6.3560E-02,2.366E-02
-6.3540E-02,2.366E-02
-6.3520E-02,2.366E-02
-6.3500E-02,2.366E-02
-6.3480E-02,2.366E-02
-6.3460E-02,2.366E-02
-6.3440E-02,2.366E-02
-6.3420E-02,2.366E-02
-6.3400E-02,2.366E-02
-6.3380E-02,2.366E-02
-6.3360E-02,2.326E-02
-6.3340E-02,2.366E-02
-6.3320E-02,2.366E-02
-6.3300E-02,2.366E-02
-6.3280E-02,2.366E-02
-6.3260E-02,2.366E-02
-6.3240E-02,2.366E-02
-6.3220E-02,2.366E-02
-6.3200E-02,2.366E-02
-6.3180E-02,2.366E-02
-6.3160E-02,2.366E-02
-6.3140E-02,2.366E-02
-6.3120E-02,2.366E-02
-6.3100E-02,2.366E-02
-6.3080E-02,2.366E-02
-6.3060E-02,2.366E-02
-6.3040E-02,2.366E-02
-6.3020E-02,2.366E-02
-6.3000E-02,2.366E-02
-6.2980E-02,2.406E-02
-6.2960E-02,2.366E-02
-6.2940E-02,2.366E-02
-6.2920E-02,2.366E-02
-6.2900E-02,2.366E-02
-6.2880E-02,2.366E-02
-6.2860E-02,2.366E-02
-6.2840E-02,2.366E-02
-6.2820E-02,2.366E-02
-6.2800E-02,2.366E-02
-6.2780E-02,2.366E-02
-6.2760E-02,2.366E-02
-6.2740E-02,2.406E-02
-6.2720E-02,2.366E-02
-6.2700E-02,2.366E-02
-6.2680E-02,2.366E-02
-6.2660E-02,2.366E-02
-6.2640E-02,2.366E-02
-6.2620E-02,2.406E-02
-6.2600E-02,2.406E-02
-6.2580E-02,2.366E-02
-6.2560E-02,2.366E-02
-6.2540E-02,2.366E-02
-6.2520E-02,2.366E-02
-6.2500E-02,2.366E-02
-6.2480E-02,2.366E-02
-6.2460E-02,2.366E-02
-6.2440E-02,2.406E-02
-6.2420E-02,2.406E-02
-6.2400E-02,2.366E-02
-6.2380E-02,2.366E-02
-6.2360E-02,2.366E-02
-6.2340E-02,2.366E-02
-6.2320E-02,2.366E-02
-6.2300E-02,2.366E-02
-6.2280E-02,2.366E-02
-6.2260E-02,2.366E-02
