# SCAN started at: 2018-05-22 12:17:47
# Mass_Scan Elen: _70
# ----------------------------------------
# 
145.7	12	12
146	13	13
146.3	3	3
146.6	8	8
146.9	6	6
147.2	6	6
147.5	2	2
147.8	1	1
148.1	1	1
148.4	3	3
148.7	5	5
149	0	0
149.3	2	2
149.6	5	5
149.9	0	0
150.2	1	1
150.5	3	3
150.8	3	3
151.1	2	2
151.4	0	0
151.7	2	2
152	2	2
152.3	4	4
152.6	2	2
152.9	3	3
153.2	1	1
153.5	2	2
153.8	0	0
154.1	0	0
154.4	2	2
154.7	1	1
155	1	1
155.3	1	1
155.6	1	1
155.9	2	2
156.2	4	4
156.5	13	13
156.8	19	19
157.1	13	13
157.4	20	20
157.7	25	25
158	30	30
158.3	36	36
158.6	74	74
158.9	56	56
159.2	59	59
159.5	49	49
159.8	51	51
160.1	70	70
160.4	96	96
160.7	94	94
161	73	73
161.3	78	78
161.6	64	64
161.9	44	44
162.2	61	61
162.5	87	87
162.8	80	80
163.1	53	53
163.4	64	64
163.7	29	29
164	20	20
164.3	24	24
164.6	35	35
164.9	16	16
165.2	23	23
165.5	24	24
165.8	8	8
166.1	11	11
166.4	9	9
166.7	5	5
167	6	6
167.3	4	4
167.6	11	11
167.9	2	2
168.2	4	4
168.5	0	0
168.8	4	4
169.1	0	0
169.4	2	2
169.7	4	4
170	1	1
170.3	0	0
170.6	0	0
170.9	0	0
171.2	1	1
171.5	0	0
171.8	1	1
172.1	0	0
172.4	2	2
172.7	0	0
173	0	0
173.3	0	0
173.6	0	0
173.9	0	0
174.2	1	1
174.5	0	0
174.8	0	0
175.1	0	0
175.4	0	0
175.7	0	0
176	1	1
176.3	3	3
176.6	4	4
176.9	15	15
177.2	14	14
177.5	20	20
177.8	25	25
178.1	24	24
178.4	31	31
178.7	52	52
179	42	42
179.3	39	39
179.6	29	29
179.9	43	43
180.2	45	45
180.5	88	88
180.8	89	89
181.1	36	36
181.4	56	56
181.7	46	46
182	46	46
182.3	47	47
182.6	73	73
182.9	54	54
183.2	36	36
183.5	50	50
183.8	25	25
184.1	19	19
184.4	22	22
184.7	33	33
185	21	21
185.3	10	10
185.6	12	12
185.9	5	5
186.2	13	13
186.5	7	7
186.8	5	5
187.1	7	7
187.4	4	4
187.7	4	4
188	0	0
188.3	1	1
188.6	2	2
188.9	0	0
189.2	0	0
189.5	3	3
189.8	2	2
190.1	1	1
190.4	0	0
190.7	0	0
191	1	1
191.3	0	0
191.6	0	0
191.9	1	1
192.2	0	0
192.5	0	0
192.8	1	1
193.1	0	0
193.4	0	0
193.7	0	0
194	0	0
194.3	1	1
194.6	0	0
194.9	4	4
195.2	0	0
195.5	1	1
195.8	3	3
196.1	3	3
196.4	2	2
196.7	3	3
197	5	5
197.3	7	7
197.6	9	9
197.9	11	11
198.2	10	10
198.5	14	14
198.8	21	21
199.1	20	20
199.4	17	17
199.7	30	30
200	23	23
200.3	30	30
200.6	37	37
200.9	42	42
201.2	39	39
201.5	37	37
201.8	29	29
202.1	20	20
202.4	34	34
202.7	47	47
203	26	26
203.3	26	26
203.6	25	25
203.9	8	8
204.2	10	10
204.5	28	28
204.8	15	15
205.1	16	16
205.4	27	27
205.7	14	14
206	9	9
206.3	3	3
206.6	9	9
206.9	5	5
207.2	5	5
207.5	11	11
207.8	4	4
208.1	0	0
208.4	4	4
208.7	4	4
209	3	3
209.3	1	1
209.6	1	1
209.9	0	0
210.2	0	0
210.5	0	0
210.8	0	0
211.1	0	0
211.4	1	1
211.7	1	1
212	0	0
212.3	2	2
212.6	0	0
212.9	0	0
213.2	0	0
213.5	1	1
213.8	1	1
214.1	1	1
214.4	0	0
214.7	0	0
215	0	0
215.3	0	0
215.6	1	1
215.9	2	2
216.2	3	3
216.5	2	2
216.8	1	1
217.1	2	2
217.4	3	3
217.7	8	8
218	8	8
218.3	9	9
218.6	14	14
218.9	21	21
219.2	16	16
219.5	17	17
219.8	14	14
220.1	26	26
220.4	20	20
220.7	25	25
221	35	35
221.3	35	35
221.6	21	21
221.9	20	20
222.2	21	21
222.5	29	29
222.8	35	35
223.1	22	22
223.4	31	31
223.7	22	22
224	10	10
224.3	8	8
224.6	19	19
224.9	12	12
225.2	15	15
225.5	17	17
225.8	7	7
226.1	2	2
226.4	8	8
226.7	8	8
227	6	6
227.3	2	2
227.6	1	1
227.9	3	3
228.2	1	1
228.5	2	2
228.8	1	1
229.1	2	2
229.4	2	2
229.7	0	0
230	0	0
230.3	0	0
230.6	0	0
230.9	0	0
231.2	0	0
231.5	0	0
231.8	2	2
232.1	0	0
232.4	0	0
232.7	0	0
233	1	1
233.3	0	0
233.6	0	0
233.9	0	0
234.2	0	0
234.5	0	0
234.8	0	0
235.1	0	0
235.4	0	0
235.7	1	1
236	0	0
236.3	0	0
236.6	2	2
236.9	0	0
237.2	4	4
237.5	5	5
237.8	4	4
238.1	6	6
238.4	7	7
238.7	8	8
239	14	14
239.3	7	7
239.6	14	14
239.9	14	14
240.2	20	20
240.5	10	10
240.8	21	21
241.1	24	24
241.4	14	14
241.7	24	24
242	12	12
242.3	12	12
242.6	20	20
242.9	22	22
243.2	17	17
243.5	16	16
243.8	11	11
244.1	9	9
244.4	12	12
244.7	17	17
245	11	11
245.3	8	8
245.6	17	17
245.9	4	4
246.2	2	2
246.5	5	5
246.8	2	2
247.1	2	2
247.4	0	0
247.7	6	6
248	1	1
248.3	0	0
248.6	1	1
248.9	3	3
249.2	2	2
249.5	2	2
249.8	1	1
250.1	0	0
250.4	1	1
250.7	1	1
251	1	1
251.3	0	0
251.6	0	0
251.9	0	0
252.2	0	0
252.5	1	1
252.8	0	0
253.1	0	0
253.4	0	0
253.7	0	0
254	0	0
254.3	2	2
254.6	0	0
254.9	1	1
255.2	0	0
255.5	0	0
255.8	0	0
256.1	0	0
256.4	1	1
256.7	1	1
257	5	5
257.3	3	3
257.6	6	6
257.9	5	5
258.2	7	7
258.5	10	10
258.8	3	3
259.1	4	4
259.4	2	2
259.7	6	6
260	6	6
260.3	10	10
260.6	23	23
260.9	13	13
261.2	15	15
261.5	14	14
261.8	24	24
262.1	19	19
262.4	20	20
262.7	19	19
263	24	24
263.3	13	13
263.6	18	18
263.9	15	15
264.2	11	11
264.5	9	9
264.8	11	11
265.1	9	9
265.4	1	1
265.7	11	11
266	12	12
266.3	5	5
266.6	6	6
266.9	5	5
267.2	6	6
267.5	3	3
267.8	5	5
268.1	2	2
268.4	2	2
268.7	1	1
269	0	0
269.3	1	1
269.6	3	3
269.9	1	1
270.2	0	0
270.5	0	0
270.8	1	1
271.1	0	0
271.4	0	0
271.7	2	2
272	0	0
272.3	0	0
272.6	0	0
272.9	0	0
273.2	0	0
273.5	0	0
273.8	0	0
274.1	0	0
274.4	0	0
274.7	0	0
275	1	1
275.3	0	0
275.6	1	1
275.9	3	3
276.2	0	0
276.5	0	0
276.8	0	0
277.1	1	1
277.4	3	3
277.7	2	2
278	3	3
278.3	3	3
278.6	3	3
278.9	4	4
279.2	3	3
279.5	11	11
279.8	3	3
280.1	4	4
280.4	11	11
280.7	18	18
281	24	24
281.3	10	10
281.6	13	13
281.9	11	11
282.2	11	11
282.5	20	20
282.8	16	16
283.1	13	13
283.4	16	16
283.7	12	12
284	16	16
284.3	17	17
284.6	7	7
284.9	17	17
285.2	21	21
285.5	8	8
285.8	17	17
286.1	7	7
286.4	5	5
286.7	5	5
287	8	8
287.3	8	8
287.6	7	7
287.9	2	2
288.2	0	0
288.5	4	4
288.8	4	4
289.1	1	1
289.4	0	0
289.7	4	4
290	2	2
290.3	0	0
290.6	2	2
290.9	3	3
291.2	1	1
291.5	0	0
291.8	1	1
292.1	0	0
292.4	0	0
292.7	0	0
293	0	0
293.3	0	0
293.6	0	0
293.9	0	0
294.2	0	0
294.5	0	0
294.8	0	0
295.1	0	0
295.4	0	0
295.7	0	0
296	0	0
296.3	0	0
296.6	0	0
296.9	1	1
297.2	0	0
297.5	0	0
297.8	1	1
298.1	0	0
298.4	0	0
298.7	0	0
299	0	0
299.3	2	2
299.6	1	1
299.9	1	1
300.2	4	4
300.5	1	1
300.8	7	7
301.1	1	1
301.4	2	2
301.7	6	6
302	5	5
302.3	3	3
302.6	2	2
302.9	2	2
303.2	3	3
303.5	1	1
303.8	3	3
304.1	3	3
304.4	4	4
304.7	2	2
305	4	4
305.3	2	2
305.6	3	3
305.9	3	3
306.2	4	4
306.5	0	0
306.8	3	3
307.1	3	3
307.4	0	0
307.7	2	2
308	1	1
308.3	0	0
308.6	1	1
308.9	0	0
309.2	2	2
309.5	1	1
309.8	0	0
310.1	0	0
310.4	0	0
310.7	0	0
311	0	0
311.3	0	0
311.6	0	0
311.9	0	0
312.2	0	0
312.5	0	0
312.8	0	0
313.1	0	0
313.4	0	0
313.7	0	0
314	0	0
314.3	0	0
314.6	0	0
314.9	0	0
315.2	0	0
315.5	0	0
315.8	0	0
316.1	0	0
316.4	0	0
316.7	0	0
317	0	0
317.3	1	1
317.6	0	0
317.9	1	1
318.2	0	0
318.5	0	0
318.8	0	0
319.1	1	1
319.4	4	4
319.7	1	1
320	1	1
320.3	1	1
320.6	1	1
320.9	5	5
321.2	1	1
321.5	4	4
321.8	3	3
322.1	5	5
322.4	4	4
322.7	3	3
323	8	8
323.3	6	6
323.6	5	5
323.9	5	5
324.2	3	3
324.5	2	2
324.8	4	4
325.1	4	4
325.4	3	3
325.7	4	4
326	3	3
326.3	2	2
326.6	5	5
326.9	2	2
327.2	3	3
327.5	4	4
327.8	5	5
328.1	2	2
328.4	1	1
328.7	2	2
329	3	3
329.3	0	0
329.6	0	0
329.9	1	1
