# SCAN started at: 2018-05-22 11:20:49
# Mass_Scan Elen: _70
# ----------------------------------------
# 
91.5	0	0
91.6	0	0
91.7	0	0
91.8	0	0
91.9	0	0
92	0	0
92.1	0	0
92.2	0	0
92.3	0	0
92.4	0	0
92.5	0	0
92.6	0	0
92.7	0	0
92.8	0	0
92.9	0	0
93	0	0
93.1	0	0
93.2	0	0
93.3	0	0
93.4	1	1
93.5	0	0
93.6	0	0
93.7	0	0
93.8	0	0
93.9	0	0
94	1	1
94.1	0	0
94.2	0	0
94.3	1	1
94.4	0	0
94.5	0	0
94.6	0	0
94.7	0	0
94.8	0	0
94.9	0	0
95	2	2
95.1	0	0
95.2	1	1
95.3	0	0
95.4	0	0
95.5	0	0
95.6	1	1
95.7	1	1
95.8	2	2
95.9	0	0
96	1	1
96.1	0	0
96.2	1	1
96.3	0	0
96.4	1	1
96.5	0	0
96.6	0	0
96.7	0	0
96.8	0	0
96.9	2	2
97	0	0
97.1	0	0
97.2	0	0
97.3	1	1
97.4	3	3
97.5	2	2
97.6	2	2
97.7	1	1
97.8	1	1
97.9	4	4
98	5	5
98.1	3	3
98.2	1	1
98.3	0	0
98.4	2	2
98.5	1	1
98.6	4	4
98.7	1	1
98.8	3	3
98.9	1	1
99	3	3
99.1	2	2
99.2	4	4
99.3	5	5
99.4	6	6
99.5	5	5
99.6	7	7
99.7	18	18
99.8	14	14
99.9	20	20
100	10	10
100.1	10	10
100.2	7	7
100.3	10	10
100.4	20	20
100.5	42	42
100.6	35	35
100.7	70	70
100.8	37	37
100.9	20	20
101	14	14
101.1	7	7
101.2	3	3
101.3	10	10
101.4	3	3
101.5	7	7
101.6	13	13
101.7	15	15
101.8	14	14
101.9	7	7
102	18	18
102.1	10	10
102.2	9	9
102.3	6	6
102.4	15	15
102.5	23	23
102.6	29	29
102.7	26	26
102.8	11	11
102.9	11	11
103	6	6
103.1	5	5
103.2	11	11
103.3	2	2
103.4	3	3
103.5	8	8
103.6	6	6
103.7	4	4
103.8	6	6
103.9	4	4
104	4	4
104.1	3	3
104.2	4	4
104.3	6	6
104.4	6	6
104.5	5	5
104.6	10	10
104.7	13	13
104.8	6	6
104.9	5	5
105	2	2
105.1	2	2
105.2	0	0
105.3	1	1
105.4	1	1
105.5	0	0
105.6	1	1
105.7	2	2
105.8	2	2
105.9	1	1
106	0	0
106.1	0	0
106.2	0	0
106.3	2	2
106.4	2	2
106.5	0	0
106.6	2	2
106.7	5	5
106.8	1	1
106.9	0	0
107	0	0
107.1	1	1
107.2	0	0
107.3	0	0
107.4	0	0
107.5	0	0
107.6	0	0
107.7	1	1
107.8	0	0
107.9	0	0
108	0	0
108.1	0	0
108.2	0	0
108.3	0	0
108.4	1	1
108.5	0	0
108.6	0	0
108.7	0	0
108.8	1	1
108.9	0	0
109	1	1
109.1	0	0
109.2	0	0
109.3	0	0
109.4	0	0
109.5	1	1
109.6	0	0
109.7	0	0
109.8	0	0
109.9	0	0
110	0	0
110.1	0	0
110.2	0	0
110.3	0	0
110.4	0	0
110.5	0	0
110.6	0	0
110.7	0	0
110.8	0	0
110.9	0	0
111	0	0
111.1	0	0
111.2	0	0
111.3	0	0
111.4	1	1
111.5	0	0
111.6	0	0
111.7	0	0
111.8	0	0
111.9	0	0
112	0	0
112.1	0	0
112.2	0	0
112.3	0	0
112.4	0	0
112.5	0	0
112.6	0	0
112.7	0	0
112.8	0	0
112.9	0	0
113	0	0
113.1	0	0
113.2	0	0
113.3	0	0
113.4	0	0
113.5	0	0
113.6	0	0
113.7	0	0
113.8	0	0
113.9	0	0
114	1	1
114.1	0	0
114.2	0	0
114.3	0	0
114.4	1	1
114.5	0	0
114.6	1	1
114.7	0	0
114.8	0	0
114.9	0	0
115	0	0
115.1	0	0
115.2	0	0
115.3	1	1
115.4	0	0
115.5	0	0
115.6	2	2
115.7	1	1
115.8	1	1
115.9	0	0
116	1	1
116.1	0	0
116.2	0	0
116.3	0	0
116.4	0	0
116.5	1	1
116.6	0	0
116.7	0	0
116.8	0	0
116.9	0	0
117	0	0
117.1	0	0
117.2	0	0
117.3	0	0
117.4	0	0
117.5	2	2
117.6	0	0
117.7	0	0
117.8	3	3
117.9	2	2
118	2	2
118.1	2	2
118.2	0	0
118.3	2	2
118.4	4	4
118.5	2	2
118.6	0	0
118.7	2	2
118.8	1	1
118.9	5	5
119	0	0
119.1	0	0
119.2	0	0
119.3	5	5
119.4	3	3
119.5	7	7
119.6	7	7
119.7	5	5
119.8	14	14
119.9	14	14
120	10	10
120.1	9	9
120.2	14	14
120.3	10	10
120.4	11	11
120.5	18	18
120.6	23	23
120.7	32	32
120.8	29	29
120.9	22	22
121	17	17
121.1	7	7
121.2	7	7
121.3	4	4
121.4	3	3
121.5	12	12
121.6	7	7
121.7	9	9
121.8	17	17
121.9	13	13
122	12	12
122.1	9	9
122.2	7	7
122.3	4	4
122.4	17	17
122.5	23	23
122.6	21	21
122.7	33	33
122.8	22	22
122.9	20	20
123	5	5
123.1	3	3
123.2	4	4
123.3	5	5
123.4	0	0
123.5	1	1
123.6	2	2
123.7	5	5
123.8	4	4
123.9	7	7
124	3	3
124.1	0	0
124.2	4	4
124.3	2	2
124.4	3	3
124.5	7	7
124.6	13	13
124.7	17	17
124.8	13	13
124.9	9	9
125	0	0
125.1	2	2
125.2	4	4
125.3	2	2
125.4	2	2
125.5	3	3
125.6	0	0
125.7	1	1
125.8	0	0
125.9	0	0
126	1	1
126.1	0	0
126.2	0	0
126.3	1	1
126.4	0	0
126.5	2	2
126.6	0	0
126.7	1	1
126.8	2	2
126.9	4	4
127	0	0
127.1	0	0
127.2	0	0
127.3	1	1
127.4	2	2
127.5	1	1
127.6	1	1
127.7	0	0
127.8	1	1
127.9	0	0
128	2	2
128.1	2	2
128.2	0	0
128.3	1	1
128.4	0	0
128.5	1	1
128.6	0	0
128.7	1	1
128.8	1	1
128.9	3	3
129	0	0
129.1	1	1
129.2	0	0
129.3	2	2
129.4	0	0
129.5	0	0
129.6	0	0
129.7	0	0
129.8	2	2
129.9	0	0
