# SCAN started at: 2018-04-18 14:06:34
# Mass_Scan Elen: _70
# ----------------------------------------
# 
78.4	0	0
78.5	0	0
78.6	0	0
78.7	0	0
78.8	3	3
78.9	0	0
79	0	0
79.1	0	0
79.2	6	6
79.3	0	0
79.4	0	0
79.5	0	0
79.6	0	0
79.7	0	0
79.8	2	2
79.9	16	16
80	27	27
80.1	37	37
80.2	45	45
80.3	49	49
80.4	52	52
80.5	38	38
80.6	36	36
80.7	39	39
80.8	26	26
80.9	34	34
81	5	5
81.1	4	4
81.2	1	1
81.3	1	1
81.4	3	3
81.5	1	1
81.6	1	1
81.7	4	4
81.8	2	2
81.9	1	1
82	12	12
82.1	17	17
82.2	26	26
82.3	26	26
82.4	34	34
82.5	23	23
82.6	32	32
82.7	25	25
82.8	10	10
82.9	10	10
83	2	2
83.1	2	2
83.2	5	5
83.3	3	3
83.4	2	2
83.5	3	3
83.6	1	1
83.7	0	0
83.8	4	4
83.9	3	3
84	4	4
84.1	4	4
84.2	3	3
84.3	5	5
84.4	16	16
84.5	10	10
84.6	12	12
84.7	10	10
84.8	3	3
84.9	7	7
85	0	0
85.1	0	0
85.2	2	2
85.3	1	1
85.4	0	0
85.5	2	2
85.6	3	3
85.7	2	2
85.8	3	3
85.9	3	3
86	1	1
86.1	2	2
86.2	1	1
86.3	0	0
86.4	3	3
86.5	1	1
86.6	1	1
86.7	0	0
86.8	0	0
86.9	1	1
87	0	0
87.1	2	2
87.2	0	0
87.3	0	0
87.4	1	1
87.5	0	0
87.6	0	0
87.7	3	3
87.8	1	1
87.9	0	0
88	3	3
88.1	1	1
88.2	13	13
88.3	10	10
88.4	11	11
88.5	3	3
88.6	10	10
88.7	9	9
88.8	9	9
88.9	8	8
89	2	2
89.1	0	0
89.2	1	1
89.3	0	0
89.4	0	0
89.5	0	0
89.6	0	0
89.7	0	0
89.8	0	0
89.9	1	1
90	2	2
90.1	3	3
90.2	5	5
90.3	11	11
90.4	11	11
90.5	10	10
90.6	10	10
90.7	16	16
90.8	22	22
90.9	6	6
91	6	6
91.1	1	1
91.2	0	0
91.3	0	0
91.4	1	1
91.5	1	1
91.6	0	0
91.7	2	2
91.8	0	0
91.9	0	0
92	2	2
92.1	3	3
92.2	1	1
92.3	3	3
92.4	1	1
92.5	1	1
92.6	1	1
92.7	2	2
92.8	0	0
92.9	0	0
93	0	0
93.1	0	0
93.2	0	0
93.3	0	0
93.4	1	1
93.5	0	0
93.6	0	0
93.7	0	0
93.8	0	0
93.9	0	0
94	0	0
94.1	0	0
94.2	1	1
94.3	1	1
94.4	0	0
94.5	0	0
94.6	1	1
94.7	0	0
94.8	2	2
94.9	0	0
95	1	1
95.1	0	0
95.2	1	1
95.3	0	0
95.4	0	0
95.5	0	0
95.6	2	2
95.7	2	2
95.8	2	2
95.9	1	1
96	0	0
96.1	0	0
96.2	0	0
96.3	0	0
96.4	1	1
96.5	1	1
96.6	0	0
96.7	0	0
96.8	2	2
96.9	1	1
97	1	1
97.1	0	0
97.2	0	0
97.3	5	5
97.4	4	4
97.5	0	0
97.6	2	2
97.7	0	0
97.8	1	1
97.9	0	0
98	2	2
98.1	2	2
98.2	1	1
98.3	2	2
98.4	1	1
98.5	1	1
98.6	1	1
98.7	1	1
98.8	0	0
98.9	0	0
99	0	0
99.1	0	0
99.2	0	0
99.3	1	1
99.4	1	1
99.5	0	0
99.6	1	1
99.7	3	3
99.8	1	1
99.9	4	4
100	8	8
100.1	15	15
100.2	22	22
100.3	35	35
100.4	42	42
100.5	42	42
100.6	32	32
100.7	26	26
100.8	28	28
100.9	25	25
101	3	3
101.1	3	3
101.2	0	0
101.3	2	2
101.4	0	0
101.5	2	2
101.6	0	0
101.7	0	0
101.8	0	0
101.9	1	1
102	9	9
102.1	11	11
102.2	10	10
102.3	18	18
102.4	33	33
102.5	25	25
102.6	19	19
102.7	19	19
102.8	23	23
102.9	17	17
103	11	11
103.1	0	0
103.2	1	1
103.3	0	0
103.4	0	0
103.5	0	0
103.6	0	0
103.7	0	0
103.8	0	0
103.9	1	1
104	0	0
104.1	2	2
104.2	2	2
104.3	7	7
104.4	7	7
104.5	9	9
104.6	10	10
104.7	7	7
104.8	6	6
104.9	4	4
105	1	1
105.1	0	0
105.2	0	0
105.3	0	0
105.4	1	1
105.5	1	1
105.6	0	0
105.7	0	0
105.8	0	0
105.9	1	1
106	0	0
106.1	0	0
106.2	0	0
106.3	1	1
106.4	1	1
106.5	0	0
106.6	0	0
106.7	0	0
106.8	3	3
106.9	0	0
